W.G. Num: 00,Timestamp,Pressure [mbar],Temp [deg C],Battery [VDC]
2025/9/15,9:27:40:930,1009.40,26.27
2025/9/15,9:27:41:63,1009.00,26.26
2025/9/15,9:27:41:125,1009.10,26.26
2025/9/15,9:27:41:188,1009.10,26.26
2025/9/15,9:27:41:250,1009.00,26.26
2025/9/15,9:27:41:313,1009.10,26.26
2025/9/15,9:27:41:374,1009.10,26.26
2025/9/15,9:27:41:438,1009.10,26.26
2025/9/15,9:27:41:499,1009.00,26.26
2025/9/15,9:27:41:563,1009.00,26.26
2025/9/15,9:27:41:624,1009.00,26.26
2025/9/15,9:27:41:688,1009.10,26.26
2025/9/15,9:27:41:815,1009.10,26.26
2025/9/15,9:27:41:876,1009.20,26.26
2025/9/15,9:27:41:942,1009.00,26.26
2025/9/15,9:27:41:3,1009.20,26.26
2025/9/15,9:27:41:65,1009.40,26.27
2025/9/15,9:27:41:132,1009.30,26.27
2025/9/15,9:27:42:56,1009.00,26.26
2025/9/15,9:27:42:117,1009.10,26.26
2025/9/15,9:27:42:180,1009.20,26.26
2025/9/15,9:27:42:242,1009.40,26.26
2025/9/15,9:27:42:305,1009.00,26.26
2025/9/15,9:27:42:367,1009.20,26.27
2025/9/15,9:27:42:430,1009.30,26.27
2025/9/15,9:27:42:494,1009.10,26.26
2025/9/15,9:27:42:555,1009.20,26.26
2025/9/15,9:27:42:619,1009.00,26.26
2025/9/15,9:27:42:680,1009.20,26.27
2025/9/15,9:27:42:744,1009.10,26.26
2025/9/15,9:27:42:805,1009.20,26.26
2025/9/15,9:27:42:869,1009.10,26.26
2025/9/15,9:27:43:61,1009.40,26.26
2025/9/15,9:27:43:125,1009.20,26.27
2025/9/15,9:27:43:186,1009.40,26.27
2025/9/15,9:27:43:249,1009.10,26.26
2025/9/15,9:27:43:311,1009.30,26.26
2025/9/15,9:27:43:374,1009.10,26.26
2025/9/15,9:27:43:436,1009.20,26.26
2025/9/15,9:27:43:499,1009.20,26.26
2025/9/15,9:27:43:561,1009.20,26.26
2025/9/15,9:27:43:624,1009.30,26.27
2025/9/15,9:27:43:686,1009.40,26.27
2025/9/15,9:27:43:749,1009.20,26.27
2025/9/15,9:27:43:876,1009.10,26.27
2025/9/15,9:27:43:938,1009.00,26.27
2025/9/15,9:27:43:7,1009.00,26.26
2025/9/15,9:27:43:65,1009.20,26.27
2025/9/15,9:27:43:126,1009.00,26.27
2025/9/15,9:27:43:200,1009.40,26.27
2025/9/15,9:27:44:49,1009.10,26.26
2025/9/15,9:27:44:110,1009.20,26.26
2025/9/15,9:27:44:174,1009.20,26.26
2025/9/15,9:27:44:237,1009.20,26.26
2025/9/15,9:27:44:299,1009.10,26.27
2025/9/15,9:27:44:362,1009.30,26.27
2025/9/15,9:27:44:424,1009.20,26.27
2025/9/15,9:27:44:487,1009.30,26.27
2025/9/15,9:27:44:549,1009.20,26.27
2025/9/15,9:27:44:612,1009.10,26.26
2025/9/15,9:27:44:674,1009.10,26.27
2025/9/15,9:27:44:739,1009.10,26.26
2025/9/15,9:27:45:41,1009.30,26.27
2025/9/15,9:27:45:100,1009.30,26.26
2025/9/15,9:27:45:161,1009.20,26.26
2025/9/15,9:27:45:225,1009.40,26.27
2025/9/15,9:27:45:286,1009.30,26.27
2025/9/15,9:27:45:350,1008.90,26.26
2025/9/15,9:27:45:411,1009.20,26.27
2025/9/15,9:27:45:475,1009.00,26.27
2025/9/15,9:27:45:536,1009.20,26.26
2025/9/15,9:27:45:600,1009.10,26.27
2025/9/15,9:27:45:661,1009.00,26.28
2025/9/15,9:27:45:725,1009.20,26.27
2025/9/15,9:27:45:786,1009.00,26.27
2025/9/15,9:27:45:850,1009.10,26.27
2025/9/15,9:27:45:976,1009.10,26.27
2025/9/15,9:27:45:38,1009.00,26.27
2025/9/15,9:27:45:103,1009.20,26.27
2025/9/15,9:27:45:165,1009.30,26.26
2025/9/15,9:27:45:224,1009.20,26.28
2025/9/15,9:27:45:300,1009.30,26.27
2025/9/15,9:27:46:49,1009.00,26.27
2025/9/15,9:27:46:113,1009.30,26.27
2025/9/15,9:27:46:174,1009.20,26.27
2025/9/15,9:27:46:238,1009.10,26.27
2025/9/15,9:27:46:299,1009.10,26.27
2025/9/15,9:27:46:363,1009.00,26.27
2025/9/15,9:27:46:424,1009.10,26.27
2025/9/15,9:27:46:487,1009.20,26.27
2025/9/15,9:27:46:549,1009.10,26.27
2025/9/15,9:27:46:612,1009.10,26.27
2025/9/15,9:27:46:674,1009.10,26.28
2025/9/15,9:27:47:41,1009.10,26.27
2025/9/15,9:27:47:101,1009.00,26.27
2025/9/15,9:27:47:164,1009.20,26.27
2025/9/15,9:27:47:226,1009.30,26.27
2025/9/15,9:27:47:289,1009.10,26.27
2025/9/15,9:27:47:351,1009.00,26.27
2025/9/15,9:27:47:414,1009.00,26.27
2025/9/15,9:27:47:476,1009.20,26.27
2025/9/15,9:27:47:539,1009.40,26.28
2025/9/15,9:27:47:600,1009.10,26.27
2025/9/15,9:27:47:664,1009.30,26.27
2025/9/15,9:27:47:725,1009.30,26.27
2025/9/15,9:27:47:789,1009.10,26.27
2025/9/15,9:27:47:850,1008.90,26.27
2025/9/15,9:27:47:914,1009.30,26.27
2025/9/15,9:27:47:45,1009.20,26.27
2025/9/15,9:27:47:106,1009.30,26.27
2025/9/15,9:27:47:168,1009.50,26.27
2025/9/15,9:27:47:227,1009.20,26.27
2025/9/15,9:27:47:289,1009.20,26.27
2025/9/15,9:27:47:358,1009.30,26.27
2025/9/15,9:27:48:56,1009.30,26.27
2025/9/15,9:27:48:119,1008.90,26.27
2025/9/15,9:27:48:180,1009.30,26.27
2025/9/15,9:27:48:244,1009.30,26.28
2025/9/15,9:27:48:305,1008.90,26.28
2025/9/15,9:27:48:369,1009.20,26.27
2025/9/15,9:27:48:430,1009.10,26.27
2025/9/15,9:27:48:494,1009.20,26.27
2025/9/15,9:27:48:555,1009.10,26.27
2025/9/15,9:27:48:619,1009.20,26.28
2025/9/15,9:27:49:39,1009.10,26.28
2025/9/15,9:27:49:103,1009.10,26.27
2025/9/15,9:27:49:164,1009.40,26.28
2025/9/15,9:27:49:228,1009.40,26.28
2025/9/15,9:27:49:289,1009.30,26.27
2025/9/15,9:27:49:353,1009.20,26.28
2025/9/15,9:27:49:414,1009.10,26.27
2025/9/15,9:27:49:477,1009.20,26.28
2025/9/15,9:27:49:539,1009.10,26.27
2025/9/15,9:27:49:602,1008.90,26.27
2025/9/15,9:27:49:664,1009.10,26.27
2025/9/15,9:27:49:727,1009.20,26.27
2025/9/15,9:27:49:791,1009.20,26.28
2025/9/15,9:27:49:852,1009.20,26.28
2025/9/15,9:27:49:916,1009.30,26.27
2025/9/15,9:27:49:977,1009.10,26.27
2025/9/15,9:27:49:102,1009.20,26.28
2025/9/15,9:27:49:170,1009.10,26.27
2025/9/15,9:27:49:235,1009.20,26.27
2025/9/15,9:27:49:291,1009.20,26.28
2025/9/15,9:27:49:352,1009.30,26.27
2025/9/15,9:27:49:422,1009.10,26.27
2025/9/15,9:27:50:55,1009.40,26.28
2025/9/15,9:27:50:118,1009.00,26.28
2025/9/15,9:27:50:180,1009.10,26.28
2025/9/15,9:27:50:243,1009.20,26.28
2025/9/15,9:27:50:305,1009.20,26.28
2025/9/15,9:27:50:368,1009.20,26.27
2025/9/15,9:27:50:430,1009.00,26.27
2025/9/15,9:27:50:493,1009.30,26.27
2025/9/15,9:27:50:555,1009.30,26.28
2025/9/15,9:27:51:43,1009.10,26.27
2025/9/15,9:27:51:105,1009.30,26.28
2025/9/15,9:27:51:168,1009.10,26.28
2025/9/15,9:27:51:229,1009.10,26.28
2025/9/15,9:27:51:293,1009.10,26.28
2025/9/15,9:27:51:354,1009.20,26.28
2025/9/15,9:27:51:418,1009.10,26.27
2025/9/15,9:27:51:479,1009.10,26.27
2025/9/15,9:27:51:543,1009.20,26.28
2025/9/15,9:27:51:606,1009.10,26.28
2025/9/15,9:27:51:668,1009.00,26.28
2025/9/15,9:27:51:731,1008.90,26.27
2025/9/15,9:27:51:793,1009.10,26.28
2025/9/15,9:27:51:856,1009.20,26.28
2025/9/15,9:27:51:918,1009.20,26.28
2025/9/15,9:27:51:981,1009.10,26.28
2025/9/15,9:27:52:43,1009.20,26.28
2025/9/15,9:27:52:167,1009.40,26.27
2025/9/15,9:27:52:235,1009.20,26.28
2025/9/15,9:27:52:294,1009.00,26.28
2025/9/15,9:27:52:356,1009.20,26.28
2025/9/15,9:27:52:417,1009.30,26.27
2025/9/15,9:27:52:491,1009.30,26.28
2025/9/15,9:27:52:542,1009.20,26.28
2025/9/15,9:27:52:606,1009.40,26.28
2025/9/15,9:27:52:667,1009.20,26.28
2025/9/15,9:27:52:731,1009.10,26.27
2025/9/15,9:27:52:792,1009.00,26.27
2025/9/15,9:27:52:856,1009.10,26.28
2025/9/15,9:27:52:917,1009.30,26.28
2025/9/15,9:27:52:980,1009.00,26.28
2025/9/15,9:27:53:43,1009.30,26.28
2025/9/15,9:27:53:106,1009.20,26.28
2025/9/15,9:27:53:168,1009.10,26.28
2025/9/15,9:27:53:231,1009.30,26.28
2025/9/15,9:27:53:293,1009.00,26.28
2025/9/15,9:27:53:356,1009.00,26.28
2025/9/15,9:27:53:420,1009.00,26.28
2025/9/15,9:27:53:481,1009.20,26.28
2025/9/15,9:27:53:545,1009.10,26.28
2025/9/15,9:27:53:606,1009.00,26.28
2025/9/15,9:27:53:670,1009.20,26.28
2025/9/15,9:27:53:731,1009.10,26.28
2025/9/15,9:27:53:795,1009.10,26.28
2025/9/15,9:27:53:856,1009.20,26.28
2025/9/15,9:27:53:919,1009.30,26.28
2025/9/15,9:27:53:981,1009.20,26.28
2025/9/15,9:27:54:45,1009.30,26.28
2025/9/15,9:27:54:107,1009.30,26.28
2025/9/15,9:27:54:234,1009.10,26.28
2025/9/15,9:27:54:299,1009.20,26.28
2025/9/15,9:27:54:361,1009.20,26.28
2025/9/15,9:27:54:428,1009.20,26.28
2025/9/15,9:27:54:484,1009.30,26.28
2025/9/15,9:27:54:551,1009.00,26.28
2025/9/15,9:27:54:607,1009.10,26.28
2025/9/15,9:27:54:670,1009.20,26.28
2025/9/15,9:27:54:731,1009.00,26.28
2025/9/15,9:27:54:795,1009.00,26.28
2025/9/15,9:27:54:856,1009.10,26.28
2025/9/15,9:27:54:920,1009.20,26.28
2025/9/15,9:27:54:981,1009.10,26.28
2025/9/15,9:27:55:45,1009.30,26.28
2025/9/15,9:27:55:106,1009.10,26.28
2025/9/15,9:27:55:170,1009.10,26.28
2025/9/15,9:27:55:233,1009.20,26.28
2025/9/15,9:27:55:295,1009.20,26.28
2025/9/15,9:27:55:358,1009.20,26.28
2025/9/15,9:27:55:420,1009.20,26.28
2025/9/15,9:27:55:483,1009.10,26.28
2025/9/15,9:27:55:545,1009.30,26.28
2025/9/15,9:27:55:608,1009.10,26.28
2025/9/15,9:27:55:669,1009.10,26.27
2025/9/15,9:27:55:733,1009.10,26.28
2025/9/15,9:27:55:794,1009.30,26.27
2025/9/15,9:27:55:858,1009.20,26.28
2025/9/15,9:27:55:919,1009.20,26.28
2025/9/15,9:27:55:983,1008.90,26.28
2025/9/15,9:27:56:45,1009.20,26.28
2025/9/15,9:27:56:109,1009.40,26.28
2025/9/15,9:27:56:170,1009.10,26.28
2025/9/15,9:27:56:297,1009.00,26.28
2025/9/15,9:27:56:363,1009.10,26.28
2025/9/15,9:27:56:424,1009.20,26.28
2025/9/15,9:27:56:486,1009.10,26.28
2025/9/15,9:27:56:547,1009.10,26.28
2025/9/15,9:27:56:617,1009.00,26.28
2025/9/15,9:27:56:670,1009.10,26.28
2025/9/15,9:27:56:733,1009.10,26.28
2025/9/15,9:27:56:795,1009.30,26.29
2025/9/15,9:27:56:858,1009.10,26.28
2025/9/15,9:27:56:922,1009.20,26.28
2025/9/15,9:27:56:983,1009.20,26.28
2025/9/15,9:27:57:47,1009.20,26.28
2025/9/15,9:27:57:108,1009.10,26.28
2025/9/15,9:27:57:172,1009.10,26.28
2025/9/15,9:27:57:233,1009.20,26.28
2025/9/15,9:27:57:297,1009.20,26.28
2025/9/15,9:27:57:358,1009.20,26.28
2025/9/15,9:27:57:422,1009.10,26.28
2025/9/15,9:27:57:483,1009.00,26.28
2025/9/15,9:27:57:546,1009.30,26.28
2025/9/15,9:27:57:608,1009.00,26.28
2025/9/15,9:27:57:671,1009.30,26.28
2025/9/15,9:27:57:733,1009.00,26.28
2025/9/15,9:27:57:796,1009.10,26.28
2025/9/15,9:27:57:858,1009.40,26.28
2025/9/15,9:27:57:921,1009.10,26.28
2025/9/15,9:27:57:983,1009.10,26.28
2025/9/15,9:27:58:49,1009.10,26.28
2025/9/15,9:27:58:111,1009.40,26.28
2025/9/15,9:27:58:174,1009.00,26.28
2025/9/15,9:27:58:236,1009.30,26.28
2025/9/15,9:27:58:362,1009.20,26.28
2025/9/15,9:27:58:428,1009.10,26.28
2025/9/15,9:27:58:489,1009.20,26.28
2025/9/15,9:27:58:551,1009.20,26.28
2025/9/15,9:27:58:612,1009.10,26.28
2025/9/15,9:27:58:692,1009.20,26.28
2025/9/15,9:27:58:737,1008.90,26.28
2025/9/15,9:27:58:799,1009.20,26.28
2025/9/15,9:27:58:862,1009.40,26.28
2025/9/15,9:27:58:924,1009.20,26.28
2025/9/15,9:27:58:987,1009.10,26.28
2025/9/15,9:27:59:50,1009.00,26.28
2025/9/15,9:27:59:113,1009.10,26.28
2025/9/15,9:27:59:175,1009.20,26.29
2025/9/15,9:27:59:238,1009.40,26.28
2025/9/15,9:27:59:299,1009.10,26.28
2025/9/15,9:27:59:363,1009.10,26.28
2025/9/15,9:27:59:424,1009.00,26.28
2025/9/15,9:27:59:488,1009.20,26.28
2025/9/15,9:27:59:549,1009.20,26.28
2025/9/15,9:27:59:613,1009.10,26.28
2025/9/15,9:27:59:674,1009.10,26.28
2025/9/15,9:27:59:738,1009.10,26.28
2025/9/15,9:27:59:799,1009.20,26.28
2025/9/15,9:27:59:863,1009.10,26.28
2025/9/15,9:27:59:924,1009.30,26.28
2025/9/15,9:27:59:988,1009.10,26.28
2025/9/15,9:28:0:49,1009.30,26.28
2025/9/15,9:28:0:112,1009.20,26.28
2025/9/15,9:28:0:174,1009.00,26.28
2025/9/15,9:28:0:237,1009.20,26.28
2025/9/15,9:28:0:299,1009.10,26.28
2025/9/15,9:28:0:426,1009.20,26.28
2025/9/15,9:28:0:487,1009.40,26.28
2025/9/15,9:28:0:555,1009.20,26.28
2025/9/15,9:28:0:616,1009.30,26.28
2025/9/15,9:28:0:678,1009.20,26.28
2025/9/15,9:28:0:745,1009.30,26.28
2025/9/15,9:28:0:801,1009.00,26.28
2025/9/15,9:28:0:862,1009.20,26.29
2025/9/15,9:28:0:926,1009.30,26.28
2025/9/15,9:28:0:987,1009.20,26.28
2025/9/15,9:28:1:51,1009.20,26.28
2025/9/15,9:28:1:113,1009.10,26.28
2025/9/15,9:28:1:176,1009.20,26.28
2025/9/15,9:28:1:238,1009.20,26.28
2025/9/15,9:28:1:301,1009.30,26.28
2025/9/15,9:28:1:363,1009.20,26.28
2025/9/15,9:28:1:426,1009.30,26.28
2025/9/15,9:28:1:488,1009.20,26.28
2025/9/15,9:28:1:551,1009.30,26.28
2025/9/15,9:28:1:613,1009.20,26.29
2025/9/15,9:28:1:676,1009.40,26.29
2025/9/15,9:28:1:738,1009.10,26.28
2025/9/15,9:28:1:801,1009.10,26.28
2025/9/15,9:28:1:862,1009.00,26.28
2025/9/15,9:28:1:926,1009.30,26.29
2025/9/15,9:28:1:987,1009.00,26.29
2025/9/15,9:28:2:51,1009.20,26.28
2025/9/15,9:28:2:112,1009.30,26.28
2025/9/15,9:28:2:176,1009.10,26.28
2025/9/15,9:28:2:239,1009.10,26.28
2025/9/15,9:28:2:301,1009.20,26.28
2025/9/15,9:28:2:364,1009.30,26.29
2025/9/15,9:28:2:489,1008.90,26.28
2025/9/15,9:28:2:555,1009.20,26.28
2025/9/15,9:28:2:616,1009.00,26.28
2025/9/15,9:28:2:678,1009.20,26.28
2025/9/15,9:28:2:739,1009.10,26.28
2025/9/15,9:28:2:807,1008.90,26.29
2025/9/15,9:28:2:864,1009.20,26.29
2025/9/15,9:28:2:925,1009.00,26.28
2025/9/15,9:28:2:989,1009.20,26.29
2025/9/15,9:28:3:51,1009.30,26.28
2025/9/15,9:28:3:115,1009.10,26.28
2025/9/15,9:28:3:176,1009.10,26.29
2025/9/15,9:28:3:240,1009.10,26.28
2025/9/15,9:28:3:301,1009.20,26.28
2025/9/15,9:28:3:365,1009.20,26.29
2025/9/15,9:28:3:426,1009.00,26.28
2025/9/15,9:28:3:490,1009.20,26.28
2025/9/15,9:28:3:551,1009.20,26.29
2025/9/15,9:28:3:615,1009.10,26.28
2025/9/15,9:28:3:676,1009.20,26.28
2025/9/15,9:28:3:739,1008.90,26.28
2025/9/15,9:28:3:801,1009.10,26.29
2025/9/15,9:28:3:864,1009.20,26.28
2025/9/15,9:28:3:926,1009.20,26.28
2025/9/15,9:28:3:989,1009.00,26.28
2025/9/15,9:28:4:53,1009.30,26.29
2025/9/15,9:28:4:114,1009.20,26.28
2025/9/15,9:28:4:178,1009.30,26.29
2025/9/15,9:28:4:239,1009.20,26.29
2025/9/15,9:28:4:303,1009.30,26.28
2025/9/15,9:28:4:364,1008.90,26.28
2025/9/15,9:28:4:428,1009.30,26.29
2025/9/15,9:28:4:553,1009.20,26.29
2025/9/15,9:28:4:620,1009.10,26.28
2025/9/15,9:28:4:679,1009.20,26.29
2025/9/15,9:28:4:741,1009.20,26.29
2025/9/15,9:28:4:802,1009.30,26.29
2025/9/15,9:28:4:870,1009.10,26.28
2025/9/15,9:28:4:927,1009.20,26.29
2025/9/15,9:28:4:989,1009.00,26.28
2025/9/15,9:28:5:55,1009.10,26.28
2025/9/15,9:28:5:117,1009.20,26.28
2025/9/15,9:28:5:180,1009.10,26.29
2025/9/15,9:28:5:242,1009.20,26.29
2025/9/15,9:28:5:305,1009.10,26.29
2025/9/15,9:28:5:367,1009.30,26.28
2025/9/15,9:28:5:430,1009.10,26.28
2025/9/15,9:28:5:491,1009.10,26.28
2025/9/15,9:28:5:555,1009.10,26.29
2025/9/15,9:28:5:616,1008.90,26.28
2025/9/15,9:28:5:680,1009.20,26.29
2025/9/15,9:28:5:741,1009.20,26.28
2025/9/15,9:28:5:805,1009.00,26.28
2025/9/15,9:28:5:868,1009.20,26.29
2025/9/15,9:28:5:930,1009.10,26.28
2025/9/15,9:28:5:993,1009.20,26.29
2025/9/15,9:28:6:56,1009.10,26.29
2025/9/15,9:28:6:119,1009.20,26.29
2025/9/15,9:28:6:181,1009.00,26.29
2025/9/15,9:28:6:244,1009.00,26.29
2025/9/15,9:28:6:305,1008.90,26.28
2025/9/15,9:28:6:369,1009.20,26.28
2025/9/15,9:28:6:430,1009.00,26.28
2025/9/15,9:28:6:494,1009.20,26.28
2025/9/15,9:28:6:619,1009.00,26.29
2025/9/15,9:28:6:686,1009.30,26.29
2025/9/15,9:28:6:748,1009.30,26.29
2025/9/15,9:28:6:807,1009.40,26.28
2025/9/15,9:28:6:869,1009.30,26.29
2025/9/15,9:28:6:942,1009.20,26.28
2025/9/15,9:28:6:994,1009.20,26.29
2025/9/15,9:28:7:55,1009.20,26.28
2025/9/15,9:28:7:119,1009.10,26.29
2025/9/15,9:28:7:180,1009.10,26.29
2025/9/15,9:28:7:243,1009.00,26.29
2025/9/15,9:28:7:305,1009.20,26.28
2025/9/15,9:28:7:368,1009.20,26.29
2025/9/15,9:28:7:430,1009.20,26.29
2025/9/15,9:28:7:493,1009.20,26.29
2025/9/15,9:28:7:555,1009.00,26.29
2025/9/15,9:28:7:618,1009.40,26.28
2025/9/15,9:28:7:682,1009.10,26.28
2025/9/15,9:28:7:743,1009.30,26.29
2025/9/15,9:28:7:807,1009.20,26.29
2025/9/15,9:28:7:868,1009.10,26.29
2025/9/15,9:28:7:932,1009.30,26.28
2025/9/15,9:28:7:993,1009.10,26.29
2025/9/15,9:28:8:58,1009.10,26.29
2025/9/15,9:28:8:119,1009.20,26.29
2025/9/15,9:28:8:182,1009.10,26.29
2025/9/15,9:28:8:244,1009.20,26.29
2025/9/15,9:28:8:307,1009.20,26.28
2025/9/15,9:28:8:369,1009.30,26.29
2025/9/15,9:28:8:432,1009.10,26.29
2025/9/15,9:28:8:494,1009.30,26.29
2025/9/15,9:28:8:557,1009.20,26.29
2025/9/15,9:28:8:682,1009.20,26.29
2025/9/15,9:28:8:750,1009.20,26.29
2025/9/15,9:28:8:811,1009.40,26.30
